8087963366	102580034	m2	-0.174792
8087902313	1762524	m2	-0.173518
8087410485	80944612	m2	-0.1721
8088046890	3423599	m2	-0.17193
8085082621	93649290	m2	-0.171804
8088016508	7243885	m2	-0.171298
8086888842	5142639	m2	-0.171264
8087987977	105991023	m2	-0.170819
8087785029	104180332	m2	-0.167852
8086926576	22222326	m2	-0.167536
8087840419	58573523	m2	-0.167182
8085399978	74695889	m2	-0.166693
8088006506	87525771	m2	-0.165856
8088058787	15101167	m2	-0.165781
8086761424	71448933	m2	-0.165321
8088081853	62534196	m2	-0.164825
8087863449	60432533	m2	-0.164264
8087714996	102746135	m2	-0.164232
8088047539	7547108	m2	-0.163479
8087982316	64832790	m2	-0.162969
8087251459	99104503	m2	-0.162617
8087725383	7438441	m2	-0.162403
8086836984	67529994	m2	-0.161718
8087891778	72084524	m2	-0.161368
8087936291	55951385	m2	-0.159549
8087187413	90039784	m2	-0.158837
8087869478	37493829	m2	-0.15878
8087854372	28324854	m2	-0.158208
8087916152	62439276	m2	-0.157852
8088044383	100730523	m2	-0.157687
8087396015	2384501	m2	-0.157358
8087540728	4536245	m2	-0.155827
8087499019	15336701	m2	-0.155492
8087320966	55948365	m2	-0.155342
8087756448	68230759	m2	-0.155218
8087884050	2132184	m2	-0.154543
8087027299	26024010	m2	-0.153752
8087825615	9784221	m2	-0.152928
8086913323	30677056	m2	-0.152031
8087892833	103417670	m2	-0.151854
8087638284	99518777	m2	-0.151244
8087986320	3414855	m2	-0.150727
8087828656	36859616	m2	-0.150487
8086340673	55762759	m2	-0.150409
8087706260	27932213	m2	-0.15011
8087558720	24882669	m2	-0.15004
8087874002	11651817	m2	-0.149234
8087924540	10207556	m2	-0.149064
8087080331	66892677	m2	-0.148448
8086325901	59369395	m2	-0.148242
8087958405	55136918	m2	-0.148153
8087898364	59285998	m2	-0.147176
8087807343	96657567	m2	-0.147062
8087828346	24533554	m2	-0.14691
8087962137	3556420	m2	-0.146339
8087891034	4548473	m2	-0.145845
8088021908	14216373	m2	-0.14512
8087791393	38490157	m2	-0.144401
8087207160	12039320	m2	-0.144283
8087994072	16138984	m2	-0.144132
8088024362	67983807	m2	-0.14374
8087022422	105025624	m2	-0.143666
8088027519	13582398	m2	-0.143084
8087731006	99103978	m2	-0.142621
8086229643	105560702	m2	-0.14228
8087948277	40837735	m2	-0.141797
8087116226	10398394	m2	-0.140207
8088044047	3811714	m2	-0.139924
8087983711	106529988	m2	-0.139807
8087831085	24938841	m2	-0.139403
8088051952	73723290	m2	-0.139244
8085816450	59989942	m2	-0.1389
8087649585	2584058	m2	-0.138895
8086493835	106639256	m2	-0.138842
8087508151	27922674	m2	-0.138692
8087119006	100095429	m2	-0.13812
8088067170	14697322	m2	-0.137481
8087891194	75210524	m2	-0.137366
8087877836	61222265	m2	-0.137259
8087418127	14743062	m2	-0.136882
8086761590	72219420	m2	-0.135927
8087943331	22163743	m2	-0.135447
8088064826	78448562	m2	-0.134489
8087867220	97761590	m2	-0.132959
8087708172	35831361	m2	-0.132683
8087768349	73315474	m2	-0.132625
8087637025	46234353	m2	-0.131859
8086177435	23503934	m2	-0.131625
8087644690	10037865	m2	-0.131347
8087670094	15774223	m2	-0.131081
8087912747	11744864	m2	-0.130052
8087923165	26068577	m2	-0.12997
8087725290	50517230	m2	-0.129805
8087968020	94093835	m2	-0.129558
8087567559	80742882	m2	-0.128983
8086674315	3292256	m2	-0.128492
8087710434	32277824	m2	-0.128452
8088052219	25525162	m2	-0.128448
8088085629	64868387	m2	-0.128156
8087743805	31015469	m2	-0.127973
8087695355	83481567	m2	-0.127956
8087526952	25055842	m2	-0.127559
8087630133	102314394	m2	-0.127524
8083393735	22168176	m2	-0.127302
8088068200	104751339	m2	-0.126735
8087779193	66701703	m2	-0.126636
8087685106	95112841	m2	-0.12654
8085866301	37074950	m2	-0.126249
8087697315	11403871	m2	-0.126238
8087586021	56047486	m2	-0.126022
8086734310	48952216	m2	-0.125988
8087993717	83717902	m2	-0.125527
8088013992	9123529	m2	-0.124865
8087146318	24647171	m2	-0.124831
8087886516	14764079	m2	-0.124673
8087807032	3512612	m2	-0.124465
8087411535	62918320	m2	-0.124052
8087951650	60563227	m2	-0.123993
8088015140	165435	m2	-0.123683
8087400573	74489080	m2	-0.123543
8087509363	87547419	m2	-0.123258
8088054069	29323526	m2	-0.122929
8087540750	66958297	m2	-0.122688
8087653326	71446305	m2	-0.122516
8086113864	85246741	m2	-0.122434
8088081438	2390521	m2	-0.122332
8087243058	66874304	m2	-0.122148
8087620565	98047475	m2	-0.122055
8087763263	97268857	m2	-0.121783
8088038817	106225172	m2	-0.121445
8087764300	75410167	m2	-0.121225
8087181732	22339330	m2	-0.120847
8086359296	2082419	m2	-0.120803
8087957058	28928806	m2	-0.120364
8087514552	98356634	m2	-0.120207
8087415142	70076474	m2	-0.120075
8088019553	36881064	m2	-0.120065
8087017788	120143	m2	-0.119899
8087410207	94228887	m2	-0.11975
8087928808	72098110	m2	-0.119439
8087451318	98146771	m2	-0.119303
8088011613	90950650	m2	-0.118921
8086286247	68264281	m2	-0.118653
8087763762	88460887	m2	-0.118646
8088070624	98267342	m2	-0.118499
8088075191	88468174	m2	-0.11836
8087882141	50374809	m2	-0.117959
8087586932	97676121	m2	-0.117605
8087252073	9616587	m2	-0.11736
8087930758	54800835	m2	-0.117193
8087873590	97661172	m2	-0.117143
8087916886	29556090	m2	-0.11672
8087648385	97762003	m2	-0.11644
8087919404	19224624	m2	-0.116147
8088011149	74152478	m2	-0.116129
8087222604	105892612	m2	-0.115779
8087249760	60899009	m2	-0.115311
8087958330	18998639	m2	-0.114984
8087190485	73464790	m2	-0.11498
8088009236	6550462	m2	-0.114799
8087726366	95892783	m2	-0.113485
8087749456	21148701	m2	-0.112836
8087205835	103406588	m2	-0.112127
8088016823	92363844	m2	-0.111952
8088043157	69238780	m2	-0.111885
8082733854	3244964	m2	-0.111806
8088048533	37770912	m2	-0.111766
8087661245	7174546	m2	-0.111679
8087966612	74511078	m2	-0.111392
8087708458	70807294	m2	-0.111092
8087693260	37648942	m2	-0.111059
8087781165	97792930	m2	-0.110939
8086522673	38079530	m2	-0.110809
8086445996	73012447	m2	-0.110637
8087859185	4214800	m2	-0.110528
8088016698	14848881	m2	-0.110144
8087578553	49874336	m2	-0.110093
8087332015	72345190	m2	-0.109842
8088069707	63761496	m2	-0.109697
8087411160	29107939	m2	-0.109688
8087937594	1663678	m2	-0.109566
8088059964	67916350	m2	-0.109548
8087807625	23474988	m2	-0.109516
8087887493	73074076	m2	-0.109471
8087779268	66445998	m2	-0.1094
8086606692	73906322	m2	-0.10915
8087485219	97466024	m2	-0.109136
8086039296	2901908	m2	-0.108898
8087813584	99280436	m2	-0.10885
8087961475	70998096	m2	-0.108809
8087524010	59312910	m2	-0.108645
8083205614	2654435	m2	-0.108602
8086705503	2668551	m2	-0.108465
8088042041	105412594	m2	-0.108402
8087976743	31030872	m2	-0.108201
8086006466	75154328	m2	-0.1081
8087479196	44054933	m2	-0.10798
8088005172	98954719	m2	-0.107938
8087780139	78513816	m2	-0.107745
8087985628	4577478	m2	-0.107428
8088079304	19177084	m2	-0.107232
8086160858	25020109	m2	-0.107007
8087819373	54894724	m2	-0.106859
8087968055	37770456	m2	-0.106494
8087858806	1192747	m2	-0.105925
8087837418	15664691	m2	-0.105849
8084678553	38241660	m2	-0.105642
8087663596	72682557	m2	-0.105577
8087920928	100361497	m2	-0.105533
8084987217	50017705	m2	-0.105519
8088022475	25615577	m2	-0.105505
8087965274	2115594	m2	-0.105471
8087742226	73665207	m2	-0.105307
8087759392	33046669	m2	-0.105212
8087695642	7181740	m2	-0.104743
8084460034	2814925	m2	-0.10445
8087994347	106055328	m2	-0.104346
8088015738	29496438	m2	-0.104238
8087207837	94073874	m2	-0.104225
8088012677	98137743	m2	-0.104179
8088040427	15959641	m2	-0.103912
8087542062	7260825	m2	-0.103802
8087397380	10488221	m2	-0.10367
8087515165	50544868	m2	-0.103403
8086744283	106203043	m2	-0.103015
8085280671	20087516	m2	-0.102949
8087128207	21073293	m2	-0.102902
8081324293	37925254	m2	-0.102739
8088007221	43954320	m2	-0.102582
8088014159	7411809	m2	-0.102392
8088010142	28992255	m2	-0.102291
8087255267	104257863	m2	-0.102237
8087398971	25507217	m2	-0.10215
8086152649	47487388	m2	-0.101927
8086743218	90028694	m2	-0.101802
8087804775	70902113	m2	-0.101607
8085916605	27871469	m2	-0.101535
8085519230	99842885	m2	-0.101298
8086138972	15004626	m2	-0.101125
8087684133	55083099	m2	-0.101025
8086173017	13695229	m2	-0.101019
8087933723	95122763	m2	-0.101009
8087902523	68538722	m2	-0.100911
8085451447	29816835	m2	-0.100894
8087408997	103397509	m2	-0.100748
8087797835	46770417	m2	-0.100664
8087668241	99663275	m2	-0.100568
8087094050	99575861	m2	-0.100323
8087071255	22537637	m2	-0.100312
8087877487	2865205	m2	-0.100271
8087458005	36875335	m2	-0.10023
8088041537	50363191	m2	-0.100159
8088009559	71776961	m2	-0.100081
8086893994	87192209	m2	-0.100013
8087860382	16735798	m2	-0.0999214
8087654920	15836427	m2	-0.0995562
8088034218	92716315	m2	-0.0995267
8087906670	101127448	m2	-0.0993959
8087563201	106147916	m2	-0.0992787
8088043773	82893918	m2	-0.0986554
8087975901	35442518	m2	-0.0984627
8088036097	93930959	m2	-0.0984067
8087339441	75477342	m2	-0.0982372
8087527914	89911753	m2	-0.0981103
8084441309	99453217	m2	-0.0976956
8087456957	55962597	m2	-0.0976935
8088047762	11967134	m2	-0.0976428
8087881545	60658334	m2	-0.097461
8087416039	98716446	m2	-0.0974337
8088077639	10256665	m2	-0.0970679
8087973055	20915933	m2	-0.0966992
8087977692	102672755	m2	-0.09655
8087043783	106789189	m2	-0.0964522
8088043762	102503061	m2	-0.0962838
8087179125	94867691	m2	-0.0961022
8087776486	74499575	m2	-0.0957244
8087852258	104418937	m2	-0.0956263
8086439518	87218104	m2	-0.0953849
8086588225	94070639	m2	-0.0949251
8086835083	106344547	m2	-0.0949199
8082041659	7343082	m2	-0.0948675
8087434028	10511703	m2	-0.0948368
8087666331	73577341	m2	-0.0944483
8087061011	22611004	m2	-0.0944379
8087417928	86187491	m2	-0.0944092
8088042623	10880793	m2	-0.0943402
8086769407	97655033	m2	-0.094327
8085785503	2777314	m2	-0.0939717
8088068015	48715442	m2	-0.0936621
8087714989	95917309	m2	-0.0935794
8088056525	62302838	m2	-0.0935591
8088037085	98400835	m2	-0.0934529
8087369469	61412801	m2	-0.0931478
8087376594	88050718	m2	-0.0931164
8087712943	61964413	m2	-0.0925151
8087695950	5966694	m2	-0.0921408
8086305668	106042600	m2	-0.0920994
8088028613	105103224	m2	-0.0919237
8087552478	102338677	m2	-0.0916456
8086989755	11248399	m2	-0.0914675
8087822833	3944718	m2	-0.091393
8087945597	4938344	m2	-0.0913745
8088069312	71147912	m2	-0.0912564
8086733284	77427207	m2	-0.0911473
8088043151	70497754	m2	-0.0910863
8080296994	104302661	m2	-0.0909895
8083119442	75472671	m2	-0.0909224
8088086964	19546645	m2	-0.0908975
8087809366	56082353	m2	-0.0908098
8083975401	9240193	m2	-0.0907676
8085810333	71545208	m2	-0.0907322
8088071134	48808613	m2	-0.0907046
8087376968	62865687	m2	-0.0905596
8088030711	60146014	m2	-0.0904989
8088020669	2459694	m2	-0.0903008
8087993392	3621492	m2	-0.090278
8088031496	70531765	m2	-0.0902646
8087609970	37580628	m2	-0.0902202
8087185175	104202935	m2	-0.0901522
8088047650	68953125	m2	-0.0900892
8088009654	49004201	m2	-0.089819
8087938812	25602886	m2	-0.0897281
8084817677	88465783	m2	-0.0896087
8087903084	101159314	m2	-0.0895836
8088078901	59927639	m2	-0.0892305
8086903882	4574877	m2	-0.0892136
8087729013	62024457	m2	-0.0891574
8086962867	97120939	m2	-0.0890565
8088043156	29097736	m2	-0.089053
8083667351	59088184	m2	-0.0887646
8088036421	71331987	m2	-0.0886974
8087242450	13243342	m2	-0.0886261
8087744329	36672864	m2	-0.088392
8088038820	97301236	m2	-0.088264
8088021933	7137895	m2	-0.0882342
8084197263	28633804	m2	-0.0882018
8087589166	74549706	m2	-0.0879415
8087643667	80843166	m2	-0.087878
8088072834	93169951	m2	-0.0878686
8087532184	29261089	m2	-0.0877521
8085477193	59376833	m2	-0.0874741
8087189880	94520252	m2	-0.0874443
8087891339	102530073	m2	-0.0874077
8088064132	94518106	m2	-0.0873618
8088062017	32675139	m2	-0.0873422
8085551622	72580635	m2	-0.0873327
8087066443	9266092	m2	-0.0872807
8085711574	5823897	m2	-0.0872559
8086734913	101357276	m2	-0.0872171
8087894415	18258971	m2	-0.0871442
8087170162	9656994	m2	-0.0870815
8086224137	26979403	m2	-0.0870287
8086837221	60435665	m2	-0.0868235
8084677890	25709806	m2	-0.086487
8087992845	78498945	m2	-0.0864437
8087825057	95728649	m2	-0.0863781
8087957214	72505283	m2	-0.0862876
8087928279	106655986	m2	-0.086268
8087307249	30916015	m2	-0.0862337
8087381805	106055653	m2	-0.0861524
8087912215	92359883	m2	-0.0860775
8087546447	39025106	m2	-0.0857901
8087922909	2426976	m2	-0.0857299
8088085657	27090637	m2	-0.0854718
8087401082	87279841	m2	-0.0852038
8088076931	11480596	m2	-0.0851325
8078818300	24982039	m2	-0.0849286
8086738770	50385868	m2	-0.0848827
8087699746	94529473	m2	-0.0848276
8082512950	67272233	m2	-0.0847485
8087935306	49629941	m2	-0.084703
8087896561	21927378	m2	-0.0842985
8087287758	11012346	m2	-0.084217
8087260395	103568118	m2	-0.0841863
8088022315	74145278	m2	-0.0840531
8087837237	21346487	m2	-0.0839345
8083601850	37880199	m2	-0.083781
8084513516	7210233	m2	-0.0836965
8085832513	44829412	m2	-0.083663
8087198555	26913479	m2	-0.0834533
8087828416	32391442	m2	-0.0832907
8087678194	61452011	m2	-0.0832064
8085882653	96677562	m2	-0.0829219
8085717285	37279567	m2	-0.0827354
8087861103	43148004	m2	-0.0825315
8087997166	36988307	m2	-0.0824377
8088076755	55213759	m2	-0.0823313
8086390863	31004148	m2	-0.0821155
8086667384	7180238	m2	-0.0819335
8087595919	67164910	m2	-0.0818904
8088008392	70835572	m2	-0.0818857
8086744363	1088720	m2	-0.0818499
8087867559	78115377	m2	-0.0815374
8088066210	4155968	m2	-0.0811734
8087626604	55533953	m2	-0.0811374
8087676032	77773902	m2	-0.0810542
8087723436	36836787	m2	-0.0809616
8087870675	4313704	m2	-0.0808705
8087903919	9263989	m2	-0.0807656
8087567107	11420896	m2	-0.0805051
8087529378	99466523	m2	-0.0804908
8087449782	11394595	m2	-0.080405
8088022704	3125760	m2	-0.08039
8085159283	96587950	m2	-0.0803244
8084450062	97272891	m2	-0.0802762
8087481584	104240460	m2	-0.0801745
8087602702	58874393	m2	-0.0801488
8087201618	26725474	m2	-0.0801143
8088018950	96455232	m2	-0.0800907
8086517223	4075631	m2	-0.0800521
8088028608	36026835	m2	-0.0799783
8085761725	29504124	m2	-0.0798293
8088006605	35704486	m2	-0.0797283
8087874506	7290927	m2	-0.0796927
8088045244	64932337	m2	-0.0796869
8087469832	60565250	m2	-0.0796054
8087322726	7480234	m2	-0.0795138
8086956345	67389527	m2	-0.0793743
8087832500	86168824	m2	-0.0793477
8087093400	100770241	m2	-0.0792847
8088057703	21503492	m2	-0.0792498
8087781751	63464938	m2	-0.0791921
8087662342	38520047	m2	-0.0791562
8088043561	1569153	m2	-0.0791375
8087947774	28424564	m2	-0.0790497
8086017017	921574	m2	-0.0789983
8087627559	28176589	m2	-0.0788479
8087666498	69322449	m2	-0.0788355
8084942711	65249371	m2	-0.0787424
8087935950	71155794	m2	-0.0782014
8087710998	28770325	m2	-0.078175
8087693333	102514463	m2	-0.0780906
8087879706	15026884	m2	-0.0780415
8085864607	1798832	m2	-0.078001
8084959470	11551533	m2	-0.0779377
8087855789	97798157	m2	-0.077901
8088020201	54843403	m2	-0.0777689
8087991472	106073653	m2	-0.0776953
8088014546	68798541	m2	-0.0775773
8085515212	70509319	m2	-0.0775516
8087662590	4040322	m2	-0.0774945
8087004853	72580487	m2	-0.0774754
8087344833	73476031	m2	-0.0773787
8086621842	2429152	m2	-0.0773336
8086583198	94285082	m2	-0.077064
8087086390	102391735	m2	-0.0769633
8087787892	73144444	m2	-0.076948
8084771325	19312179	m2	-0.0768685
8085970803	27199231	m2	-0.0767524
8085327331	36493657	m2	-0.0766256
8087753967	28253555	m2	-0.0764518
8087819548	75452997	m2	-0.0764205
8087474450	55247106	m2	-0.0762067
8087844866	28402159	m2	-0.0761845
8083921729	21595955	m2	-0.076127
8087801598	100793722	m2	-0.0760647
8087621160	68819739	m2	-0.0760291
8087292852	105883251	m2	-0.0760076
8087450107	73065804	m2	-0.076003
8086972351	82408311	m2	-0.0760014
8088072261	80901717	m2	-0.0759275
8087989514	48411793	m2	-0.0758553
8087859582	88020176	m2	-0.0758024
8085700724	24909101	m2	-0.0757247
8084581446	100307928	m2	-0.0756673
8087914388	102295426	m2	-0.0756018
8086850243	105076119	m2	-0.0755579
8088033352	73976240	m2	-0.0753497
8087766804	31283854	m2	-0.0753182
8082583879	66459785	m2	-0.0753112
8087361010	22776817	m2	-0.0753071
8087982098	38226223	m2	-0.0751869
8086022030	12918320	m2	-0.0749844
8087411932	94181722	m2	-0.0749193
8084619150	71882576	m2	-0.0747457
8086956701	1599800	m2	-0.0746768
8087758927	100463648	m2	-0.0746262
8087948313	3080777	m2	-0.0745435
8087793913	13167100	m2	-0.0742552
8078475272	35365938	m2	-0.0742309
8088023535	48303534	m2	-0.0742282
8088079675	94598814	m2	-0.0739651
8075577026	30186983	m2	-0.073924
8088030485	100953929	m2	-0.0738417
8087829739	94716784	m2	-0.0736565
8088000857	88074872	m2	-0.0735916
8086050780	45767830	m2	-0.073476
8087857268	72373421	m2	-0.0734375
8087181723	59007376	m2	-0.0733829
8086788461	66494457	m2	-0.0733827
8083963458	55370747	m2	-0.0733693
8087761942	12062296	m2	-0.073293
8087260010	103098245	m2	-0.0732027
8086048092	69095054	m2	-0.0730993
8085753487	74930898	m2	-0.0730743
8086288028	5904812	m2	-0.0730683
8087518948	95314597	m2	-0.0730603
8087962476	37740201	m2	-0.0730336
8087242967	78298802	m2	-0.0730262
8084939260	23597241	m2	-0.0729838
8088051635	105367138	m2	-0.0729773
8087478491	5261184	m2	-0.0728362
8086394449	87990413	m2	-0.0727046
8087365736	95721740	m2	-0.0726966
8087436720	71646332	m2	-0.0726014
8088027113	72078314	m2	-0.0725508
8088073526	60932082	m2	-0.0723458
8086301971	20917222	m2	-0.0723249
8087127567	103704426	m2	-0.0722583
8076468944	93368264	m2	-0.0722509
8088021743	95869241	m2	-0.0722415
8088002191	24567269	m2	-0.0721929
8082664995	341776	m2	-0.0721338
8088022196	48659585	m2	-0.0720416
8087891090	96026123	m2	-0.0720049
8087212260	4450219	m2	-0.0719694
8087717158	75752615	m2	-0.0718975
8087413777	12094219	m2	-0.0718452
8088038908	7528856	m2	-0.0716576
8087725411	71888971	m2	-0.0715483
8088045421	95707140	m2	-0.0714656
8086992967	93053513	m2	-0.0714071
8088082042	11867736	m2	-0.0713816
8087992306	105056105	m2	-0.0713658
8087793762	2803115	m2	-0.0713337
8087329215	5202192	m2	-0.0712996
8088061584	20852605	m2	-0.0711997
8088049444	103401584	m2	-0.0711652
8087675747	19199154	m2	-0.07113
8087419098	38016630	m2	-0.0708823
8087900789	99305663	m2	-0.0708325
8087320807	103853612	m2	-0.070803
8079894690	62339350	m2	-0.0705993
8087647364	14796203	m2	-0.0704705
8087286698	19409159	m2	-0.0704313
8088033559	69241733	m2	-0.0703538
8087726652	103373254	m2	-0.070336
8085456377	105396955	m2	-0.0701622
8087821633	82757610	m2	-0.0699642
8086028407	48157169	m2	-0.0699331
8087388512	20364602	m2	-0.0699092
8088050710	1331584	m2	-0.0698572
8087943541	48185501	m2	-0.0698535
8087273934	68273015	m2	-0.0697596
8087299815	81006617	m2	-0.0697078
8087968069	58661632	m2	-0.0695764
8087530921	44642402	m2	-0.0695066
8086777295	40528057	m2	-0.0692274
8088000514	102722343	m2	-0.0692112
8081229367	68527834	m2	-0.0692104
8087797036	83198058	m2	-0.0691886
8088086635	18851683	m2	-0.0691748
8087278073	94654129	m2	-0.0691304
8087675695	86410068	m2	-0.0690823
8088043837	9752612	m2	-0.0690793
8087637302	10236437	m2	-0.0689082
8087247494	106531671	m2	-0.0688734
8088062118	10985409	m2	-0.0688683
8087504084	11183940	m2	-0.0688288
8087653799	103707578	m2	-0.0688128
8088049927	40533098	m2	-0.0688015
8087059796	99080611	m2	-0.0687599
8087928726	38102911	m2	-0.0687438
8088062211	62537234	m2	-0.0686834
8087417999	99410098	m2	-0.0685931
8087775304	68206574	m2	-0.0685921
8082202740	7365984	m2	-0.0685194
8087376695	36510700	m2	-0.0685151
8087795310	103404765	m2	-0.0684346
8087532488	24727973	m2	-0.0683893
8083074252	95881250	m2	-0.0683241
8086983832	54882458	m2	-0.0683199
8087374257	10314349	m2	-0.0683129
8087467785	45737221	m2	-0.0682786
8087941364	28913991	m2	-0.0681858
8087698635	99430383	m2	-0.0681212
8087700057	15327827	m2	-0.0680199
8087423748	38933923	m2	-0.0679471
8087931169	25794630	m2	-0.0679171
8082596932	74364832	m2	-0.0678949
8088046658	10800238	m2	-0.0678189
8086466257	95504279	m2	-0.0677383
8087915905	22328424	m2	-0.0677173
8083863429	94741421	m2	-0.0676821
8086913825	71682006	m2	-0.0676376
8085261661	61903230	m2	-0.0676306
8087974851	49967005	m2	-0.0674152
8088022930	15210274	m2	-0.0672986
8087980159	106749680	m2	-0.0672555
8088000134	10582636	m2	-0.0672173
8087170122	59860882	m2	-0.0671984
8088021529	94628708	m2	-0.0671973
8087938835	43277780	m2	-0.0671918
8088008378	69370725	m2	-0.0671365
8087961662	102091145	m2	-0.0670973
8084559861	26868878	m2	-0.0669956
8088009542	77916571	m2	-0.0669843
8088003747	101314549	m2	-0.0668567
8087979648	21941794	m2	-0.0668222
8088074086	10621505	m2	-0.0667284
8085568191	73638685	m2	-0.0665377
8085772218	12129149	m2	-0.0665276
8086305501	92596346	m2	-0.0665042
8082280374	19617076	m2	-0.0663574
8087508783	20856535	m2	-0.0663572
8087951592	105363113	m2	-0.0663001
8088019197	100920998	m2	-0.0659546
8088034196	62392962	m2	-0.0659218
8086532730	70933476	m2	-0.0659079
8087615935	15078136	m2	-0.0658938
8088079449	540967	m2	-0.0658752
8087846080	71933234	m2	-0.0658371
8087387655	71627210	m2	-0.0657462
8087836113	72872155	m2	-0.0657433
8087787140	77861106	m2	-0.0656589
8086303462	11400851	m2	-0.0656457
8084546734	20855746	m2	-0.0656319
8087411097	80832783	m2	-0.0656278
8086769825	44320142	m2	-0.0655452
8087826328	94628104	m2	-0.0655167
8086905508	7424720	m2	-0.0655151
8086653671	96328488	m2	-0.0654316
8085744240	103977342	m2	-0.0653544
8087212864	102937269	m2	-0.0653165
8087673105	2695793	m2	-0.0652827
8088076838	31288693	m2	-0.065272
8086823244	37365217	m2	-0.0651977
8087532629	36129893	m2	-0.0651839
8085348873	55562137	m2	-0.0651121
8088060278	66880861	m2	-0.0651113
8085070623	105953100	m2	-0.0651051
8088047008	626630	m2	-0.0650167
8088029995	4107594	m2	-0.0649062
8084890196	15842411	m2	-0.0647428
8085309721	86207899	m2	-0.0646194
8087637033	3154332	m2	-0.0644008
8085250161	275382	m2	-0.0643637
8085649764	68521037	m2	-0.0641859
8086955603	100204894	m2	-0.0641174
8085111465	938640	m2	-0.0641109
8086843277	4869475	m2	-0.0640897
8086197424	36118863	m2	-0.0640823
8087766400	75563106	m2	-0.0640293
8087620339	14263973	m2	-0.0640259
8087074520	95035151	m2	-0.0639499
8087535801	70872378	m2	-0.0639267
8087921817	25559203	m2	-0.0638494
8085744084	73400991	m2	-0.0638472
8087653452	12922286	m2	-0.0637301
8083266248	73921866	m2	-0.0637002
8086293115	30129685	m2	-0.0636806
8087996714	68615025	m2	-0.0636509
8087999013	71189417	m2	-0.0636347
8087620125	11789673	m2	-0.0635968
8087864764	22363332	m2	-0.0635102
8088039627	59815411	m2	-0.0634077
8084559352	14990614	m2	-0.0634001
8087233821	36522836	m2	-0.0633304
8087884917	22536276	m2	-0.0632978
8087672626	54976802	m2	-0.0632713
8081541014	55921423	m2	-0.0632605
8087791817	89922190	m2	-0.06324
8088029811	3450271	m2	-0.0632292
8087990617	13130450	m2	-0.0631151
8086904524	6687085	m2	-0.0630336
8086049924	105385887	m2	-0.0630098
8087929215	75333173	m2	-0.0629713
8087557845	68868267	m2	-0.0629524
8086743341	69132737	m2	-0.0629241
8088019489	35700075	m2	-0.062923
8088027441	1384935	m2	-0.0628562
8087449649	22441825	m2	-0.0628413
8087465288	37316066	m2	-0.0628408
8086056362	47355196	m2	-0.0628354
8086081691	16644490	m2	-0.0628336
8087607682	47113739	m2	-0.0627985
8088071103	58797234	m2	-0.0627973
8087601736	46413188	m2	-0.0627729
8088068693	30807784	m2	-0.0627503
8087464805	38773249	m2	-0.0627432
8087762701	73928097	m2	-0.0627341
8087583531	32284323	m2	-0.062706
8085083880	68811670	m2	-0.0625577
8087343943	92883789	m2	-0.0625461
8086496805	96735231	m2	-0.0625031
